Name,OttoneuID,FG MajorLeagueID,FG MinorLeagueID,MLB Org,Position(s),Avg Salary,Median Salary,Min Salary,Max Salary,Last 10,Roster%,Team,POS,ADP,rPTS,PTS,aPOS,Dollars,Adjusted,Cost,PlayerId,value
Nick Martinez,18449,12730.0,sa599574,CIN,SP/RP,2.52,3.0,1,7,1.4,19.497,CIN,SP,455.730010986328,443.673103952407,-41.8905930940123,16.8711655158394,-24.0194275781729,-35.9671761091395,,12730,0.0
Trent Grisham,18547,18564.0,sa874246,NYY,OF,2.52,3.0,1,7,1.2,9.748,NYY,OF,521.969970703125,410.404447269439,-46.4940736879763,21.885622661012,-23.6084510269642,-35.3599422906283,,18564,0.0
Aaron Bummer,29222,16258.0,sa599349,ATL,RP,2.51,1.0,1,10,1.4,11.006,ATL,RP,745.859985351562,378.605464971065,-50.8941911713285,53.3888204665082,3.49462929517969,4.68591168578049,,16258,0.0
Ryan O'Hearn,21156,16442.0,sa829141,BAL,1B/OF,2.51,3.0,1,7,1.3,24.528,BAL,1B/OF/DH,406.220001220703,435.099838674068,-43.0769006961448,21.885622661012,-20.1912780351327,-30.3109364574718,,16442,0.0
Caleb Ferguson,21599,19349.0,sa829827,NYY,SP/RP,2.51,3.0,1,5,1.7,12.893,NYY,SP/RP,740.169982910156,340.396933221817,-56.1812166171612,16.8711655158394,-38.3100511013217,-57.0821274739954,,19349,0.0
Kyle Freeland,18363,16256.0,sa599746,COL,SP,2.5,2.0,1,5,1.2,1.887,COL,SP,707.510009765625,407.131135749816,-46.9470113043693,16.8711655158394,-29.0758457885299,-43.4382304280161,,16256,0.0
Luis Medina,33485,21649.0,sa928510,OAK,SP/RP,2.5,2.0,1,7,4.9,3.145,OAK,SP,629.570007324218,415.372072386741,-45.8066889809978,16.8711655158394,-27.9355234651584,-41.7533599002014,,21649,0.0
Anthony Bender,32871,19742.0,sa918438,MIA,RP,2.5,2.5,1,4,1.5,0.629,MIA,RP,712.289978027343,269.663053846359,-65.9688688251751,53.3888204665082,-11.5800483586669,-17.5875101132227,,19742,0.0
Miguel Amaya,32321,21693.0,sa917354,CHC,C,2.5,3.0,1,4,1.3,4.403,CHC,C/DH,471.730010986328,232.98013446182,-71.0447908597166,26.5235068337783,-43.5212840259382,-64.781926546861,,21693,0.0
Marco Gonzales,18337,15467.0,sa549836,PIT,SP,2.5,2.5,1,4,1.6,0.629,PIT,SP,620.219970703125,412.517797470092,-46.2016432863022,16.8711655158394,-28.3304777704628,-42.3369202280159,,15467,0.0
Marco Gonzales,18337,15467.0,sa549836,PIT,SP,2.5,2.5,1,4,1.6,0.629,PIT,SP,748.190002441406,412.517797470092,-46.2016432863022,16.8711655158394,-28.3304777704628,-42.3369202280159,,15467,0.0
Mike Moustakas,7624,4892.0,sa388370,,1B/3B,2.5,2.5,1,4,1.0,0.629,,1B/3B/DH,729.409973144531,143.408504921197,-83.4390772383153,12.1782023409494,-70.2608748973658,-104.290710740339,,4892,0.0
Keaton Winn,34874,23499.0,sa3006968,SFG,SP/RP,2.49,1.5,1,15,1.7,26.415,SFG,SP,444.619995117187,523.469151917099,-30.8489823136004,16.8711655158394,-12.977816797761,-19.6527672773341,,23499,0.0
Kevin Ginkel,31509,19876.0,sa829213,ARI,RP,2.47,2.0,1,8,1.6,47.484,ARI,RP,496.869995117187,401.931424760818,-47.6665104070887,53.3888204665082,6.72231005941944,9.45493539197538,,19876,0.0
Steven Matz,13962,13361.0,sa500832,STL,SP/RP,2.47,2.0,1,7,1.5,14.151,STL,SP,366.600006103515,519.191561698913,-31.4408848886278,16.8711655158394,-13.5697193727884,-20.5273263239839,,13361,0.0
Matt Vierling,33666,21558.0,sa3006781,DET,3B/OF,2.47,3.0,1,6,1.2,4.717,DET,3B/OF,441.019989013671,413.869050073623,-46.0146665412784,12.1782023409494,-32.8364642003289,-48.9946902100746,,21558,0.0
Rowdy Tellez,18499,15679.0,sa738437,PIT,1B,2.46,1.0,1,7,1.0,4.088,PIT,1B/DH,433.83999633789,474.832699412107,-37.578949423472,13.8090861894163,-22.7698632340557,-34.1208962522422,,15679,0.0
Drew Smyly,18146,11760.0,sa548264,CHC,SP/RP,2.45,3.0,1,5,1.3,3.459,CHC,SP,647.320007324218,297.684410226345,-62.0914724054437,16.8711655158394,-44.2203068896043,-65.8147599809881,,11760,0.0
Shawn Armstrong,18558,12857.0,sa598951,TBR,SP/RP,2.44,3.0,1,5,1.8,5.66,TBR,SP/RP,747.25,336.957315015792,-56.657166572489,16.8711655158394,-38.7860010566496,-57.7853620209397,,12857,0.0
Dustin Harris,36991,,sa3010279,TEX ST,1B/OF,2.44,2.0,1,4,1.1,2.83,,1B/OF,999.0,17.6131513956934,-100.845745451101,21.885622661012,-77.9601227900889,-115.666648573806,,sa3010279,0.0
Jakob Junis,23787,13619.0,sa602414,MIL,RP,2.43,2.0,1,6,1.5,2.201,MIL,SP,501.649993896484,402.490077644586,-47.5892079859632,16.8711655158394,-29.7180424701238,-44.3871009707576,,13619,0.0
Connor Wong,31713,19896.0,sa873978,BOS,C,2.43,3.0,1,5,1.1,2.201,BOS,C,340.410003662109,350.124545133113,-54.8351787207109,26.5235068337783,-27.3116718869326,-40.8315949602889,,19896,0.0
Tommy Kahnle,14809,11384.0,sa526323,NYY,RP,2.43,1.0,1,6,1.3,4.403,NYY,RP,698.599975585937,273.725621414184,-65.4067195584232,53.3888204665082,-11.017899091915,-16.7569127352966,,11384,0.0
Brandon Belt,8651,10264.0,sa327177,FA,1B,2.42,3.0,1,5,1.0,7.547,,1B/DH,589.0,389.196575313806,-49.4286684904473,13.8090861894163,-34.619582301031,-51.6293164678534,,10264,0.0
Sean Bouchard,31926,21270.0,sa915652,COL,OF,2.41,1.0,1,11,3.4,29.245,COL,OF,468.75,437.650755488872,-42.7239229319485,21.885622661012,-19.8383002709364,-29.7893980996943,,21270,0.0
Michael Grove,35888,23221.0,sa3008625,LAD,SP/RP,2.4,3.0,1,4,1.5,1.572,LAD,SP/RP,615.440002441406,182.998163795471,-77.960941223203,16.8711655158394,-60.0897757073636,-89.2625165977862,,23221,0.0
Enrique Hernandez,11508,10472.0,sa501542,LAD,1B/2B/SS/3B/OF,2.39,1.0,1,10,1.2,8.805,LAD,1B/2B/3B/SS/OF,554.239990234375,323.315660101175,-58.5448019605793,14.934803001757,-42.6099989588223,-63.435467461958,,10472,0.0
Joey Ortiz,36743,25493.0,sa3009889,MIL ST,2B/SS,2.38,2.0,1,7,2.3,38.994,MIL,2B,437.980010986328,328.318103647232,-57.8525993265468,15.7193073478921,-41.1332919786547,-61.2535755370973,,25493,0.0
Zack Littell,19437,15823.0,sa737929,TBR,SP/RP,2.37,2.0,1,7,2.1,30.503,TBR,SP,358.029998779296,494.801096369046,-34.8158643743873,16.8711655158394,-16.9446988585479,-25.5139896129414,,15823,0.0
Ryan Jeffers,33652,24618.0,sa3007051,MIN,C,2.36,3.0,1,7,1.9,46.855,MIN,C/DH,253.190002441406,449.115022540092,-41.137579022808,26.5235068337783,-13.6140721890297,-20.592859332835,,24618,0.0
Tim Mayza,18625,15042.0,sa708779,TOR,RP,2.35,3.0,1,7,1.6,21.384,TOR,RP,747.789978027343,334.442604666948,-57.0051343428942,53.3888204665082,-2.61631387638599,-4.34324422557586,,15042,0.0
John Brebbia,23842,12777.0,sa577972,CHW,SP/RP,2.35,2.0,1,11,3.7,17.925,CHW,SP/RP,416.299987792968,321.634973335266,-58.7773634668981,16.8711655158394,-40.9061979510587,-60.9180352900136,,12777,0.0
Cristian Pache,32027,19948.0,sa916722,PHI,OF,2.33,1.0,1,5,1.1,0.943,PHI,OF,750.700012207031,137.090834963321,-84.3132715686515,21.885622661012,-61.4276489076394,-91.2392762199544,,19948,0.0
Ryan Walker,35205,20423.0,sa3007594,SFG,SP/RP,2.33,1.0,1,7,1.6,1.887,SFG,SP/RP,747.900024414062,292.831858712434,-62.7629340438973,16.8711655158394,-44.8917685280579,-66.806870634267,,20423,0.0
Bobby Dalbec,23755,19966.0,sa857701,BOS,1B/3B/OF,2.33,3.0,1,3,1.0,0.943,BOS,1B,726.72998046875,174.265202540159,-79.1693464212178,13.8090861894163,-64.3602602318015,-95.5723233666659,,19966,0.0
Weston Wilson,31694,19358.0,sa873690,PHI,SS/OF,2.33,3.0,1,3,1.2,0.943,PHI,OF,745.460021972656,40.8246386766433,-97.633904580183,21.885622661012,-74.7482819191709,-110.921028925284,,19358,0.0
Anthony Rendon,18120,12861.0,sa455515,LAA,3B,2.33,1.0,1,11,2.2,22.013,LAA,3B,421.630004882812,506.631623572111,-33.1788399848949,12.1782023409494,-20.0006376439454,-30.0292578741982,,12861,0.0
Erick Fedde,18534,17425.0,sa599293,CHW,RP,2.32,1.0,1,9,2.1,33.019,CHW,SP,353.429992675781,466.688352775573,-38.7059063081181,16.8711655158394,-20.8347407922787,-31.2616776760216,,17425,0.0
Tylor Megill,35473,21318.0,sa3007988,NYM,SP,2.29,1.0,1,7,2.0,19.497,NYM,SP,470.619995117187,339.610118055343,-56.29009051563,16.8711655158394,-38.4189249997906,-57.2429928881146,,21318,0.0
Ryan Weathers,33670,23796.0,sa3008436,MIA,SP,2.29,2.0,1,5,2.0,2.201,MIA,SP,684.97998046875,198.319956970214,-75.8408202271313,16.8711655158394,-57.9696547112918,-86.129955471454,,23796,0.0
Estevan Florial,22663,19151.0,sa874464,CLE,OF,2.29,2.0,1,4,1.4,2.201,CLE,OF,562.900024414062,273.906901204586,-65.3816353476255,21.885622661012,-42.4960126866135,-63.2670483170514,,19151,0.0
Andy Pages,33949,,sa3005625,LAD ST,OF,2.28,2.0,1,6,1.7,18.868,,OF,999.0,41.0598312661051,-97.601360298887,21.885622661012,-74.7157376378749,-110.872943485509,,sa3005625,0.0
Jonathan Loaisiga,19197,19753.0,sa737372,NYY,RP,2.28,1.0,1,7,1.2,7.862,NYY,RP,652.080017089843,283.689073085784,-64.028047829769,53.3888204665082,-9.63922736326083,-14.7198717026587,,19753,0.0
Joey Gallo,18188,14128.0,sa657856,WSN ST,1B/OF,2.26,1.0,1,6,1.1,9.748,WSN,1B/OF,507.369995117187,429.700506287813,-43.8240219910425,21.885622661012,-20.9383993300304,-31.414837192094,,14128,0.0
Julian Merryweather,21346,16703.0,sa829363,CHC,RP,2.25,2.0,1,9,1.9,42.138,CHC,RP,543.169982910156,380.105666399002,-50.6866039451187,53.3888204665082,3.70221652138946,4.98262914394607,3.0,16703,0.7022165214
Clayton Beeter,38428,,sa3014536,NYY ST,SP,2.25,2.0,1,4,1.38,1.258,NYY,RP,999.0,180.343668603897,-78.3282514280493,53.3888204665082,-23.9394309615411,-35.8489780006527,,sa3014536,0.0
Orelvis Martinez,33667,,sa3010692,TOR ST,2B/SS/3B,2.24,2.0,1,7,1.0,24.843,TOR,3B/SS,999.0,124.833699155598,-86.0093270290849,14.934803001757,-70.0745240273279,-104.015370091187,,sa3010692,0.0
Andrew Nardi,37639,25942.0,sa3011234,MIA,RP,2.24,2.0,1,10,2.8,42.138,MIA,RP,487.480010986328,401.066548156738,-47.7861858932677,53.3888204665082,6.60263457324043,9.27811021243427,,25942,0.0
Javier Baez,18123,12979.0,sa597757,DET,SS,2.23,1.0,1,9,1.2,9.434,DET,SS/DH,382.519989013671,502.016929459571,-33.8173886042934,14.934803001757,-17.8825856025364,-26.8997537087474,,12979,0.0
Cody Bradford,38365,27597.0,sa3014463,TEX,SP/RP,2.22,1.0,1,5,1.3,2.83,TEX,SP/RP,634.900024414062,248.547088241577,-68.8907462791029,16.8711655158394,-51.0195807632634,-75.8609512424184,,27597,0.0
Brock Stewart,23622,16727.0,sa550113,MIN,RP,2.22,2.0,1,7,3.4,38.679,MIN,RP,649.950012207031,344.74439151287,-55.5796461940855,53.3888204665082,-1.19082572757727,-2.23703011360809,,16727,0.0
Robert Gasser,40476,29812.0,sa3017310,MIL ST,SP,2.22,2.0,1,9,1.4,33.019,MIL,SP,999.0,346.950177192688,-55.2744252268475,16.8711655158394,-37.4032597110081,-57.8422090710007,3.0,sa3017310,-40.40325971
Kirby Yates,6175,9073.0,sa505235,TEX,RP,2.21,2.0,1,4,1.7,4.403,TEX,RP,560.349975585937,303.325046896934,-61.31096113629,53.3888204665082,-6.92214066978186,-10.7052705696869,,9073,0.0
Patrick Corbin,8520,9323.0,sa500846,WSN,SP,2.2,3.0,1,3,1.1,1.572,WSN,SP,672.140014648437,433.51581993103,-43.2960859675412,16.8711655158394,-25.4249204517018,-38.0438464251786,,9323,0.0
Jhony Brito,32081,25386.0,sa916962,SDP,SP/RP,2.2,1.0,1,7,1.4,3.145,SDP,SP,528.159973144531,413.300117550138,-46.0933913859902,16.8711655158394,-28.2222258701508,-42.1769738403346,,25386,0.0
Joey Votto,1107,4314.0,sa201517,TOR,1B,2.2,1.0,1,5,1.7,1.572,TOR,1B/DH,680.380004882812,269.802345242351,-65.9495946703913,13.8090861894163,-51.140508480975,-76.0396266426909,,4314,0.0
Enyel De Los Santos,23339,18403.0,sa877528,SDP,RP,2.2,1.0,1,5,1.4,1.572,SDP,RP,737.599975585937,336.64422892332,-56.7004892038976,53.3888204665082,-2.31166873738946,-3.89311919897842,,18403,0.0
Jace Jung,42179,,sa3019992,DET ST,2B,2.18,2.0,1,7,1.2,21.384,DET,2B,999.0,33.6510303340852,-98.6265375893352,15.7193073478921,-81.907230241443,-121.498653155845,,sa3019992,0.0
Edward Olivares,21837,19698.0,sa832015,PIT,OF,2.17,1.0,1,5,1.3,7.233,PIT,OF/DH,443.029998779296,396.565396595001,-48.4090233003325,21.885622661012,-25.5234006393204,-38.1893547277801,,19698,0.0
Yan Gomes,4988,9627.0,sa501644,CHC,C,2.17,2.5,1,4,1.1,3.774,CHC,C/DH,357.980010986328,352.597937142848,-54.4929282888228,26.5235068337783,-26.9694214550445,-40.3259066526926,,9627,0.0
Johan Rojas,34059,24336.0,sa3005784,PHI,OF,2.17,2.0,1,7,1.1,15.094,PHI,OF,365.350006103515,314.197526764869,-59.806504537478,21.885622661012,-36.9208818764659,-55.0295759829515,,24336,0.0
Liover Peguero,33908,24273.0,sa3005582,PIT,2B/SS,2.16,1.0,1,6,1.2,5.975,PIT,2B/SS,400.869995117187,391.025071692466,-49.175654138966,14.934803001757,-33.240851137209,-49.5921876174463,,24273,0.0
Jonny Deluca,37916,26365.0,sa3011644,TBR ST,OF,2.13,1.0,1,5,1.5,4.717,TBR,OF,586.890014648437,300.0408370018,-61.7654067925372,21.885622661012,-38.8797841315251,-57.9239301570071,,26365,0.0
Garrett Cleavinger,20421,17897.0,sa827423,TBR,RP,2.13,2.0,1,4,1.3,2.516,TBR,RP,750.809997558593,237.974655809253,-70.3536844433033,53.3888204665082,-15.9648639767951,-24.0662455141422,,17897,0.0
Brady House,40261,,sa3017694,WSN ST,3B,2.12,2.0,1,6,1.1,27.987,WSN,3B/SS,999.0,28.8875653401017,-99.2856720674356,14.934803001757,-83.3508690656786,-123.631685595806,,sa3017694,0.0
Dauri Moreta,23367,21101.0,sa877619,PIT,RP,2.11,1.0,1,4,1.3,2.83,PIT,RP,736.859985351562,204.734261989593,-74.9532542228329,53.3888204665082,-20.5644337563247,-30.8622885305094,,21101,0.0
JP Sears,23865,23429.0,sa3004100,OAK,SP,2.1,1.0,1,7,2.1,22.013,OAK,SP,383.299987792968,621.499726867675,-17.2842071048934,16.8711655158394,0.586958410945967,0.389715007857334,,23429,0.0
Mason Black,40969,,sa3018146,SFG ST,SP,2.1,2.0,1,5,1.3,3.145,SFG,SP,999.0,352.118135261535,-54.5593198678584,16.8711655158394,-36.688154352019,-54.6857120254412,,sa3018146,0.0
Lucas Sims,18173,13470.0,sa657914,CIN,RP,2.08,1.0,1,6,1.5,15.094,CIN,RP,629.650024414062,300.912077784538,-61.6448506764841,53.3888204665082,-7.25603020997592,-11.1986053350323,,13470,0.0
Thomas Saggese,38402,,sa3014503,STL ST,2B/3B,2.08,2.0,1,7,1.4,20.755,STL,2B/3B,999.0,51.7518950074911,-96.1218684031984,15.7193073478921,-79.4025610553063,-117.797907141183,,sa3014503,0.0
Joe Kelly,6292,9761.0,sa501235,LAD,RP,2.08,1.0,1,6,1.7,20.755,LAD,RP,737.239990234375,363.602597784996,-52.9701814526027,53.3888204665082,1.41863901390548,1.61855540478879,,9761,0.0
Cavan Biggio,23737,19252.0,sa738582,TOR,1B/2B/3B/OF,2.06,1.0,1,12,1.4,10.063,TOR,1B/2B/3B/OF/DH,455.970001220703,365.957087165117,-52.6443839227123,15.7193073478921,-35.9250765748202,-53.5582349684006,,19252,0.0
Sam Hentges,21023,18548.0,sa828881,CLE,RP,2.05,2.0,1,5,1.7,6.918,CLE,RP,750.460021972656,354.329900002479,-54.2532715605769,53.3888204665082,0.135548905931231,-0.277260070492473,,18548,0.0
Ryan Borucki,23855,16350.0,sa658266,PIT,RP,2.0,2.0,2,2,1.7,0.314,PIT,RP,999.0,265.250190591812,-66.5794895229,53.3888204665082,-12.1906690563918,-18.4897259132506,,16350,0.0
Troy Johnston,37458,,sa3010899,MIA ST,1B,2.0,2.0,2,2,1.0,0.314,MIA,1B,999.0,82.7835188247263,-91.8279325402885,13.8090861894163,-77.0188463508722,-114.27587607163,,sa3010899,0.0
Luis Garcia,4607,6984.0,sa392441,LAA,RP,2.0,2.0,1,3,1.7,0.629,LAA,RP,999.0,308.808957612514,-60.5521364924586,53.3888204665082,-6.16331602595042,-9.5840776824067,,6984,0.0
Luis Garcia,4607,6984.0,sa392441,LAA,RP,2.0,2.0,1,3,1.7,0.629,WSN,2B,402.619995117187,499.8035779953,-34.1236564710875,15.7193073478921,-17.4043491231954,-26.1931407337551,,20391,0.0
Colin Rea,18524,12317.0,sa578060,MIL,SP,2.0,2.0,1,3,1.1,0.629,MIL,SP,523.25,465.818920707702,-38.826212147045,16.8711655158394,-20.9550466312056,-31.4394342262332,,12317,0.0
Bailey Falter,22725,20070.0,sa875033,PIT,SP,2.0,2.0,1,3,1.1,0.629,PIT,SP,735.429992675781,305.674732112884,-60.9858283725411,16.8711655158394,-43.1146628567016,-64.1811279743954,,20070,0.0
Jorbit Vivas,33837,,sa3005511,NYY ST,2B,2.0,2.0,1,3,1.29,1.572,NYY,2B/3B,999.0,36.6607273265719,-98.2100770802543,15.7193073478921,-81.4907697323622,-120.883316576557,,sa3005511,0.0
Alec Marsh,37106,27451.0,sa1159950,KCR,SP/RP,2.0,2.0,1,3,1.5,0.629,KCR,SP/RP,747.460021972656,191.518666887283,-76.7819344779728,16.8711655158394,-58.9107689621334,-87.5204883340056,,27451,0.0
Will Brennan,36864,25660.0,sa3010039,CLE,OF,2.0,2.0,1,3,1.2,1.258,CLE,OF,615.130004882812,277.316021579504,-64.9099054657137,21.885622661012,-42.0242828047016,-62.5700490925051,,25660,0.0
Jake Latz,31505,21306.0,sa829008,TEX,SP/RP,2.0,2.0,1,3,1.0,0.629,TEX,RP,999.0,166.743628883361,-80.2101284009382,53.3888204665082,-25.82130793443,-38.6295243283076,,21306,0.0
Tejay Antone,30764,16233.0,sa658534,CIN,RP,2.0,2.0,1,3,1.5,2.83,CIN,RP,738.97998046875,203.004901731014,-75.1925508216168,53.3888204665082,-20.8037303551086,-31.2158585505237,,16233,0.0
Juan Brito,36665,,sa3009808,CLE ST,2B/3B,2.0,2.0,2,2,1.0,0.629,CLE,2B,999.0,56.3767640218138,-95.4819118531054,15.7193073478921,-78.7626045052133,-116.85234647975,,sa3009808,0.0
Carter Kieboom,23771,19958.0,sa917937,WSN,3B,2.0,2.0,1,3,1.1,0.629,WSN,3B,741.789978027343,228.704298382997,-71.6364507093885,12.1782023409494,-58.458248368439,-86.8518715789722,,19958,0.0
Carmen Mlodzinski,38403,27572.0,sa3014505,PIT,RP,2.0,2.0,1,3,1.0,0.629,PIT,RP,999.0,261.239462935924,-67.1344655505617,53.3888204665082,-12.7456450840535,-19.3097245517813,,27572,0.0
Stone Garrett,21135,19273.0,sa829117,WSN,OF,2.0,1.0,1,7,1.0,3.774,WSN,OF,501.980010986328,332.168586802482,-57.3197967955791,21.885622661012,-34.434174134567,-51.3553686998507,,19273,0.0
Mitch Spence,37489,,sa1169885,OAK ST,SP,2.0,2.0,2,2,1.0,0.314,OAK,RP,747.650024414062,218.773138523101,-73.0106541263238,53.3888204665082,-18.6218336598156,-27.9920214289577,,sa1169885,0.0
Trevor Bauer,18112,12703.0,sa597749,FA,RP,2.0,1.0,1,6,1.5,7.547,,SP,563.75,193.310867214202,-76.5339425165272,16.8711655158394,-58.6627770006878,-87.1540705778932,,12703,0.0
Johnathan Rodriguez,26478,,sa3004147,CLE ST,OF,2.0,2.0,2,2,1.0,0.629,CLE,OF,999.0,32.6558721560984,-98.7642405150632,21.885622661012,-75.8786178540511,-112.591144176188,,sa3004147,0.0
Jake Rogers,31755,19452.0,sa874230,DET,C,2.0,2.0,1,3,1.1,1.572,DET,C/DH,324.600006103515,365.272657942771,-52.7390903808971,26.5235068337783,-25.2155835471188,-37.7345430171097,,19452,0.0
Tanner Rainey,22690,17610.0,sa874808,WSN,RP,2.0,2.0,1,3,1.2,0.629,WSN,RP,709.590026855468,254.482770061492,-68.069408756211,53.3888204665082,-13.6805882897028,-20.6911394553514,,17610,0.0
Ian Gibaut,21999,17871.0,sa857671,CIN,RP,2.0,2.0,1,3,1.4,0.629,CIN,RP,750.650024414062,254.534098529815,-68.0623062870583,53.3888204665082,-13.6734858205501,-20.6806452812878,,17871,0.0
Jacob Hurtubise,38571,,sa3014820,CIN ST,OF,2.0,2.0,2,2,1.0,0.314,,OF,748.0,24.609168612957,-99.8776862414486,21.885622661012,-76.9920635804365,-114.236303487953,,sa3014820,0.0
Gabriel Arias,26408,22563.0,sa3004047,CLE,1B/SS/3B/OF,2.0,2.0,1,3,1.6,0.629,CLE,1B/3B/SS/OF,560.869995117187,280.31598175168,-64.4947922687222,14.934803001757,-48.5599892669652,-72.2268092655043,,22563,0.0
Jhonkensy Noel,33905,,sa3005579,CLE ST,1B/3B/OF,2.0,2.0,2,2,1.0,0.943,CLE,1B/3B/OF,999.0,34.3270816672593,-98.5329904039935,12.1782023409494,-85.354788063044,-126.592553755264,,sa3005579,0.0
Matt Thaiss,23645,19318.0,sa738522,LAA,C,2.0,2.0,1,3,1.0,0.629,LAA,C/DH,683.969970703125,165.966403889656,-80.3176752793639,26.5235068337783,-52.7941684455855,-78.4829734756825,,19318,0.0
Elehuris Montero,22172,20543.0,sa872477,COL,1B/3B,1.98,1.0,1,5,1.8,13.522,COL,1B/3B/DH,422.380004882812,489.873871392011,-35.4976587966878,12.1782023409494,-22.3194564557383,-33.4554027415379,,20543,0.0
Josh Sborz,20449,18323.0,sa827472,TEX,RP,1.98,1.0,1,7,2.8,38.679,TEX,RP,583.289978027343,338.526706075668,-56.4400053760715,53.3888204665082,-2.05118490956333,-3.50824422505087,,18323,0.0
Lucas Erceg,23656,19360.0,sa872722,OAK,RP,1.94,1.0,1,10,1.6,10.692,OAK,RP,568.97998046875,378.305524778366,-50.935694766427,53.3888204665082,3.45312570008116,4.62458851184392,,19360,0.0
Michael Massey,37098,27684.0,sa1115910,KCR,2B,1.94,1.0,1,5,1.6,15.094,KCR,2B/DH,399.790008544921,462.601053786277,-39.2714777334467,15.7193073478921,-22.5521703855545,-33.7992466124534,,27684,0.0
Ian Hamilton,31735,19261.0,sa874145,NYY,RP,1.93,1.0,1,5,1.5,13.836,NYY,RP,707.27001953125,349.587197613716,-54.9095330567256,53.3888204665082,-0.520712590217382,-1.24691192307673,,19261,0.0
Lawrence Butler,34788,22542.0,sa3006873,OAK,OF,1.87,1.0,1,3,1.1,4.717,OAK,OF,613.809997558593,294.03902271986,-62.5958952561617,21.885622661012,-39.7102725951496,-59.1510091217632,,22542,0.0
Gabe Speier,19520,17170.0,sa738213,SEA,RP,1.86,1.0,1,5,1.2,6.918,SEA,RP,747.559997558593,333.37925953865,-57.1522724948626,53.3888204665082,-2.76345202835446,-4.56064656058919,,17170,0.0
Colin Poche,30449,19403.0,sa657989,TBR,RP,1.86,1.0,1,5,1.6,19.811,TBR,RP,637.049987792968,348.851447057724,-55.0113409968172,53.3888204665082,-0.622520530308997,-1.39733710922123,,19403,0.0
Randy Vasquez,35440,24719.0,sa3007933,SDP,SP/RP,1.85,1.0,1,8,1.7,4.088,SDP,SP,553.460021972656,374.370828151702,-51.4801501598801,16.8711655158394,-33.6089846440406,-50.136119173682,,24719,0.0
Austin Shenton,36723,,sa3009869,TBR ST,1B/3B,1.8,2.0,1,3,1.5,1.572,,1B/3B,999.0,24.7905442222952,-99.8525887719065,12.1782023409494,-86.674386430957,-128.542311602743,,sa3009869,0.0
Yariel Rodriguez,44529,,sa3023349,TOR ST,RP,1.79,1.0,1,9,1.6,10.692,TOR,RP,551.030029296875,264.375364112854,-66.7005418021473,53.3888204665082,-12.3117213356391,-18.6685853580307,,sa3023349,0.0
Nick Senzel,23623,19293.0,sa873264,WSN,3B/OF,1.79,1.0,1,6,1.2,9.119,WSN,2B/3B/OF,426.859985351562,339.262523829937,-56.3381881375593,15.7193073478921,-39.6188807896672,-59.0159741791113,,19293,0.0
Luke Little,38411,28036.0,sa3014514,CHC,RP,1.76,1.0,1,4,1.2,5.346,CHC,RP,750.130004882812,184.794807553291,-77.7123344113258,53.3888204665082,-23.3235139448175,-34.9389366835724,,28036,0.0
Tyler Kinley,19470,18297.0,sa738149,COL,RP,1.75,1.0,1,6,1.6,5.031,COL,RP,482.869995117187,301.779557132721,-61.5248150410487,53.3888204665082,-7.13599457454049,-11.0212480209751,,18297,0.0
Richie Palacios,33635,24589.0,sa3006908,TBR,OF,1.75,1.0,1,5,1.0,2.516,TBR,OF,629.0,150.293360042572,-82.4863998505407,21.885622661012,-59.6007771895286,-88.5400022928752,,24589,0.0
JoJo Romero,23818,19574.0,sa917955,STL,RP,1.74,1.0,1,4,1.4,21.698,STL,RP,667.0,326.257941865921,-58.1376698922468,53.3888204665082,-3.7488494257386,-6.01660949230577,,19574,0.0
Trevor Megill,20989,17722.0,sa828803,MIL,RP,1.74,1.0,1,6,1.6,25.157,MIL,RP,684.780029296875,328.911730384826,-57.7704574717489,53.3888204665082,-3.38163700524067,-5.47403887690716,,17722,0.0
Carlos Santana,2933,2396.0,sa295203,MIN,1B,1.73,1.0,1,3,1.1,4.717,MIN,1B/DH,419.510009765625,496.213603091239,-34.6204117191622,13.8090861894163,-19.8113255297459,-29.7495418717701,,2396,0.0
Prelander Berroa,27048,22932.0,sa3005069,CHW,SP/RP,1.73,1.0,1,6,1.7,16.352,CHW,RP,546.27001953125,246.722138118743,-69.1432699248717,53.3888204665082,-14.7544494583634,-22.2778110454432,,22932,0.0
Jeferson Quero,38989,,sa3015407,MIL ST,C,1.72,2.0,1,4,1.6,9.119,,C,724.539978027343,14.3312420614063,-101.299872772066,26.5235068337783,-73.7763659382876,-109.484985310123,,sa3015407,0.0
Tyler Holton,37674,26231.0,sa3011295,DET,RP,1.71,1.0,1,3,1.2,8.805,DET,RP,745.0,303.944860845804,-61.2251956810545,53.3888204665082,-6.83637521454632,-10.5785487780765,,26231,0.0
Justin Foscue,38311,,sa3014527,TEX ST,2B/3B,1.71,1.0,1,6,1.0,13.208,TEX,2B,515.52001953125,218.528880912065,-73.0444527609681,15.7193073478921,-56.325145413076,-83.7001291035119,,sa3014527,0.0
Ivan Herrera,26099,20599.0,sa3003191,STL,C,1.71,1.0,1,5,1.1,6.604,STL,C,428.049987792968,214.357444138824,-73.6216665756873,26.5235068337783,-46.098159741909,-68.5893605141658,,20599,0.0
Cole Irvin,30886,19244.0,sa658684,BAL,SP/RP,1.7,1.0,1,10,1.3,10.377,BAL,SP,501.559997558593,328.087562417984,-57.8844999856286,16.8711655158394,-40.0133344697892,-59.5987948137724,,19244,0.0
